date,gross_margin
2004-01-20,49.6828
2004-02-20,49.6828
2004-03-20,49.6828
2004-04-20,50.2854
2004-05-20,50.2854
2004-06-20,41.3941
2004-07-20,41.3941
2004-08-20,41.3941
2004-09-20,42.5639
2004-10-20,42.5938
2004-11-20,42.5938
2004-12-20,44.1599
2005-01-20,44.1599
2005-02-20,44.1599
2005-03-20,43.8666
2005-04-20,39.9712
2005-05-20,39.9712
2005-06-20,41.7203
2005-07-20,41.7203
2005-08-20,41.7203
2005-09-20,44.1585
2005-10-20,44.1585
2005-11-20,44.1585
2005-12-20,44.0193
2006-01-20,44.0193
2006-02-20,44.0193
2006-03-20,44.0193
2006-04-20,43.6263
2006-05-20,43.0964
2006-06-20,42.4388
2006-07-20,42.2878
2006-08-20,42.2883
2006-09-20,40.3982
2006-10-20,40.3941
2006-11-20,40.2452
2006-12-20,39.8237
2007-01-20,39.8237
2007-02-20,39.6625
2007-03-20,39.5337
2007-04-20,41.3008
2007-05-20,40.8596
2007-06-20,37.9796
2007-07-20,37.9476
2007-08-20,38.029
2007-09-20,39.5193
2007-10-20,39.4863
2007-11-20,39.241
2007-12-20,39.0205
2008-01-20,38.7822
2008-02-20,37.9989
2008-03-20,37.9984
2008-04-20,40.1243
2008-05-20,39.9272
2008-06-20,34.3513
2008-07-20,34.2148
2008-08-20,34.67
2008-09-20,33.9956
2008-10-20,33.9693
2008-11-20,34.2531
2008-12-20,34.8332
2009-01-20,34.8513
2009-02-20,35.7481
2009-03-20,35.7792
2009-04-20,35.1364
2009-05-20,36.1501
2009-06-20,38.6758
2009-07-20,38.5807
2009-08-20,38.6814
2009-09-20,31.1757
2009-10-20,31.1654
2009-11-20,31.4804
2009-12-20,34.6539
2010-01-20,34.6532
2010-02-20,34.7999
2010-03-20,35.0717
2010-04-20,35.5028
2010-05-20,35.6517
2010-06-20,44.4631
2010-07-20,45.0502
2010-08-20,45.1897
2010-09-20,40.7316
2010-10-20,40.8483
2010-11-20,40.9328
2010-12-20,36.4871
2011-01-20,36.4871
2011-02-20,36.5698
2011-03-20,36.3797
2011-04-20,39.2881
2011-05-20,35.6889
2011-06-20,37.542
2011-07-20,37.5155
2011-08-20,37.2408
2011-09-20,36.6729
2011-10-20,36.6305
2011-11-20,36.7142
2011-12-20,35.7796
2012-01-20,35.7739
2012-02-20,35.7978
2012-03-20,34.169
2012-04-20,32.6397
2012-05-20,33.6535
2012-06-20,30.1263
2012-07-20,30.1258
2012-08-20,30.1528
2012-09-20,28.9123
2012-10-20,28.9123
2012-11-20,28.8665
2012-12-20,25.6706
2013-01-20,25.6706
2013-02-20,26.539
2013-03-20,29.6994
2013-04-20,28.8295
2013-05-20,29.706
2013-06-20,30.8964
2013-07-20,30.677
2013-08-20,28.5156
2013-09-20,28.8691
2013-10-20,28.8693
2013-11-20,28.8548
2013-12-20,28.9164
2014-01-20,28.9164
2014-02-20,28.905
2014-03-20,28.8102
2014-04-20,28.7251
2014-05-20,29.9889
2014-06-20,27.6494
2014-07-20,27.6494
2014-08-20,27.6492
2014-09-20,26.6857
2014-10-20,26.6857
2014-11-20,26.6858
2014-12-20,25.4726
2015-01-20,25.4641
2015-02-20,25.4983
2015-03-20,27.0837
2015-04-20,28.3451
2015-05-20,28.1341
2015-06-20,26.4691
2015-07-20,26.469
2015-08-20,26.4647
2015-09-20,26.0638
2015-10-20,26.0712
2015-11-20,26.0081
2015-12-20,25.3381
2016-01-20,25.3455
2016-02-20,25.3388
2016-03-20,26.9527
2016-04-20,27.5729
2016-05-20,27.5606
2016-06-20,26.5562
2016-07-20,26.5562
2016-08-20,26.568
2016-09-20,27.7769
2016-10-20,27.7823
2016-11-20,27.7808
2016-12-20,26.7408
2017-01-20,26.741
2017-02-20,26.7384
2017-03-20,26.4394
2017-04-20,29.4855
2017-05-20,29.712
2017-06-20,28.3248
2017-07-20,28.3243
2017-08-20,28.3008
2017-09-20,27.453
2017-10-20,27.4511
2017-11-20,27.4306
2017-12-20,27.9328
2018-01-20,28.0775
2018-02-20,28.0775
2018-03-20,28.0775
2018-04-20,29.7573
2018-05-20,29.7573
2018-06-20,28.8456
2018-07-20,28.8456
2018-08-20,28.8456
2018-09-20,27.8603
2018-10-20,27.8603
2018-11-20,27.8603
2018-12-20,28.701
2019-01-20,28.701
2019-02-20,28.701
2019-03-20,34.4712
2019-04-20,33.9681
2019-05-20,33.6247
2019-06-20,30.7545
2019-07-20,30.7702
2019-08-20,30.8162
2019-09-20,31.5496
2019-10-20,31.5612
2019-11-20,31.6134
2019-12-20,29.7905
2020-01-20,29.7978
2020-02-20,29.8604
2020-03-20,34.0072
2020-04-20,33.3671
2020-05-20,33.321
2020-06-20,32.0328
2020-07-20,31.7693
2020-08-20,31.7693
2020-09-20,31.6998
2020-10-20,31.6998
2020-11-20,31.6998
2020-12-20,33.0276
2021-01-20,33.0276
2021-02-20,33.0276
2021-03-20,33.0276
2021-04-20,37.811
2021-05-20,37.811
2021-06-20,38.5547
2021-07-20,38.5547
2021-08-20,38.5547
2021-09-20,41.177
2021-10-20,41.177
2021-11-20,41.177
2021-12-20,40.5217
2022-01-20,40.5217
2022-02-20,40.5217
2022-03-20,38.1008
2022-04-20,38.9155
2022-05-20,38.9155
2022-06-20,33.6842
2022-07-20,33.5718
2022-08-20,33.4936
2022-09-20,29.9949
2022-10-20,29.9475
2022-11-20,29.9235
2022-12-20,37.1362
2023-01-20,37.1293
2023-02-20,37.0091
2023-03-20,36.2447
2023-04-20,34.0996
2023-05-20,34.0669
2023-06-20,32.401
2023-07-20,32.401
2023-08-20,32.401
2023-09-20,31.7975
2023-10-20,31.7975
2023-11-20,31.7975
2023-12-20,30.9742
2024-01-20,30.9742
2024-02-20,30.9742
2024-03-20,31.2333
2024-04-20,31.1174
2024-05-20,31.8257
2024-06-20,31.4375
2024-07-20,31.4375
2024-08-20,31.4375
2024-09-20,31.3032
2024-10-20,31.3032
2024-11-20,31.3032
2024-12-20,34.4628
2025-01-20,34.4628
2025-02-20,34.7293
2025-03-20,37.5892
2025-04-20,32.9195
2025-05-20,32.9195
2025-06-20,32.3495
2025-07-20,32.5666
2025-08-20,32.5666
2025-09-20,33.2918
2025-10-20,33.2918
2025-11-20,33.6618
2025-12-20,31.7955
2026-01-20,31.7955
2026-02-20,31.7955
2026-03-20,31.7955
2026-04-20,30.6083
